,_id,eastAll,eastName,eastOne,eastOneyear,eastSix,eastThree,eastThreeyear,eastUrl
1121,5955a5242c289c31b3b83157,479.38%,广发聚丰混合,6.32%,-1.17%,7.34%,3.64%,54.45%,http://fund.eastmoney.com/270005.html
1122,5955a5262c289c31b3b8315a,0%,广发货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/270004.html
1123,5955a5292c289c31b3b8315c,653.44%,广发稳健增长,4.30%,5.11%,4.77%,2.16%,71.96%,http://fund.eastmoney.com/270002.html
1124,5955a52b2c289c31b3b8315e,475.62%,广发聚富,6.83%,1.61%,13.54%,8.19%,30.48%,http://fund.eastmoney.com/270001.html
1125,5955a52d2c289c31b3b83160,48.50%,景顺长城上证180联接,3.99%,10.49%,3.27%,-0.40%,59.33%,http://fund.eastmoney.com/263001.html
1126,5955a52f2c289c31b3b83163,45.66%,景顺长城大中华混合,-0.21%,23.95%,16.26%,5.02%,7.20%,http://fund.eastmoney.com/262001.html
1127,5955a5322c289c31b3b83165,34.57%,景顺长城信增债券C,1.52%,3.01%,2.85%,1.45%,26.23%,http://fund.eastmoney.com/261102.html
1128,5955a5342c289c31b3b83167,18.98%,景顺长城稳定债券C,1.06%,1.47%,1.06%,0.58%,15.87%,http://fund.eastmoney.com/261101.html
1129,5955a5362c289c31b3b83169,37.19%,景顺长城优信增利债券A,1.57%,3.35%,3.03%,1.49%,27.49%,http://fund.eastmoney.com/261002.html
1130,5955a53a2c289c31b3b8316c,0%,景顺长城货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/260202.html
1131,5955a53c2c289c31b3b8316e,39.69%,景顺长城支柱产业混合,6.11%,5.00%,9.66%,7.44%,35.88%,http://fund.eastmoney.com/260117.html
1132,5955a53d2c289c31b3b83170,22.27%,景顺长城稳定债券A,1.16%,1.90%,1.36%,0.77%,17.59%,http://fund.eastmoney.com/261001.html
1133,5955a53f2c289c31b3b83172,209.80%,景顺长城核心竞争力混合A,8.84%,30.94%,25.86%,13.13%,106.12%,http://fund.eastmoney.com/260116.html
1134,5955a5412c289c31b3b83174,60.98%,景顺长城中小盘混合,4.45%,4.73%,2.68%,-1.71%,46.08%,http://fund.eastmoney.com/260115.html
1135,5955a5422c289c31b3b83176,129.40%,景顺长城能源基建混合,2.97%,24.54%,13.73%,7.05%,145.43%,http://fund.eastmoney.com/260112.html
1136,5955a5442c289c31b3b83179,90.52%,景顺长城公司治理混合,7.37%,5.38%,16.59%,9.03%,54.51%,http://fund.eastmoney.com/260111.html
1137,5955a5462c289c31b3b8317b,49.07%,景顺长城精选蓝筹混合,8.20%,27.92%,23.00%,12.20%,72.54%,http://fund.eastmoney.com/260110.html
1138,5955a5482c289c31b3b8317d,325.81%,景顺长城内需贰号混合,4.34%,2.74%,1.74%,-2.19%,10.31%,http://fund.eastmoney.com/260109.html
1139,5955a54a2c289c31b3b8317f,164.55%,景顺长城新兴成长混合,7.10%,26.99%,26.30%,14.71%,76.25%,http://fund.eastmoney.com/260108.html
1140,5955a54c2c289c31b3b83181,800.13%,景顺长城内需增长混合,4.37%,3.47%,2.32%,-2.03%,11.07%,http://fund.eastmoney.com/260104.html
1141,5955a54e2c289c31b3b83184,381.65%,景顺长城动力平衡,5.70%,29.02%,19.79%,10.16%,63.33%,http://fund.eastmoney.com/260103.html
1142,5955a5502c289c31b3b83186,0%,景顺货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/260102.html
1143,5955a5532c289c31b3b83188,802.54%,景顺长城优选混合,7.59%,17.72%,14.62%,7.63%,86.43%,http://fund.eastmoney.com/260101.html
1144,5955a5542c289c31b3b8318a,89.62%,国联安优选行业混合,5.12%,-15.07%,0.00%,-2.59%,52.22%,http://fund.eastmoney.com/257070.html
1145,5955a5562c289c31b3b8318c,-43.40%,国联安商品ETF联接,5.79%,8.43%,2.35%,-1.05%,35.73%,http://fund.eastmoney.com/257060.html
1146,5955a5592c289c31b3b8318f,30.80%,国联安主题驱动混合,4.81%,-5.90%,11.60%,3.48%,24.33%,http://fund.eastmoney.com/257050.html
1147,5955a55a2c289c31b3b83191,160.18%,国联安红利混合,8.12%,-6.45%,4.00%,-1.63%,89.58%,http://fund.eastmoney.com/257040.html
1148,5955a55d2c289c31b3b83193,124.01%,国联安优势混合,5.10%,6.91%,8.36%,3.03%,79.25%,http://fund.eastmoney.com/257030.html
1149,5955a55f2c289c31b3b83195,644.78%,国联安精选混合,9.80%,10.83%,15.20%,6.96%,96.63%,http://fund.eastmoney.com/257020.html
1150,5955a5612c289c31b3b83198,400.04%,国联安德盛小盘精选,5.32%,2.96%,-0.77%,-2.09%,82.72%,http://fund.eastmoney.com/257010.html
1151,5955a5632c289c31b3b8319a,394.17%,国联安稳健,4.47%,8.20%,8.59%,3.25%,93.34%,http://fund.eastmoney.com/255010.html
1152,5955a5652c289c31b3b8319c,18.43%,国联安信心增长债券B,1.39%,-1.61%,-0.49%,-0.49%,11.55%,http://fund.eastmoney.com/253061.html
1153,5955a5682c289c31b3b8319e,20.38%,国联安信心增长债券A,1.38%,-1.32%,-0.39%,-0.39%,12.52%,http://fund.eastmoney.com/253060.html
1154,5955a5692c289c31b3b831a0,0%,国联安货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/253051.html
1155,5955a56b2c289c31b3b831a2,0%,国联安货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/253050.html
1156,5955a56d2c289c31b3b831a5,13.84%,国联安信心增益债券,1.18%,-1.16%,0.39%,0.39%,-1.82%,http://fund.eastmoney.com/253030.html
1157,5955a5702c289c31b3b831a7,59.23%,国联安德盛增利债B,0.39%,-0.77%,0.08%,0.23%,18.89%,http://fund.eastmoney.com/253021.html
1158,5955a5722c289c31b3b831a9,64.30%,国联安德盛增利债A,0.38%,-0.38%,0.23%,0.31%,20.18%,http://fund.eastmoney.com/253020.html
1159,5955a5752c289c31b3b831ab,141.26%,国联安安心成长混合,2.83%,4.23%,3.45%,3.29%,39.60%,http://fund.eastmoney.com/253010.html
1160,5955a5772c289c31b3b831ae,51.00%,华宝海外中国混合(QDII),5.37%,31.30%,25.21%,4.86%,15.71%,http://fund.eastmoney.com/241001.html
1161,5955a5792c289c31b3b831b0,32.30%,华宝资源优选混合,7.30%,16.15%,6.18%,0.84%,87.93%,http://fund.eastmoney.com/240022.html
1162,5955a57b2c289c31b3b831b2,106.26%,华宝医药生物混合,4.29%,11.68%,15.02%,6.23%,36.47%,http://fund.eastmoney.com/240020.html
1163,5955a57d2c289c31b3b831b4,53.20%,华宝上证180成长联接,5.22%,18.39%,11.66%,8.88%,69.09%,http://fund.eastmoney.com/240019.html
1164,5955a57f2c289c31b3b831b6,-2.97%,华宝可转债,4.27%,-1.15%,-0.28%,1.10%,7.29%,http://fund.eastmoney.com/240018.html
1165,5955a5812c289c31b3b831b9,125.11%,华宝新兴产业混合,5.53%,0.20%,10.52%,5.00%,46.11%,http://fund.eastmoney.com/240017.html
1166,5955a5832c289c31b3b831bb,65.11%,华宝上证180联接,4.97%,25.96%,14.55%,9.85%,94.67%,http://fund.eastmoney.com/240016.html
1167,5955a5852c289c31b3b831bd,19.35%,华宝中证100,5.77%,27.74%,17.60%,10.84%,87.36%,http://fund.eastmoney.com/240014.html
1168,5955a5872c289c31b3b831bf,43.07%,华宝增强债券B,0.88%,-1.22%,-0.08%,0.34%,24.11%,http://fund.eastmoney.com/240013.html
1169,5955a5892c289c31b3b831c2,47.85%,华宝增强债券A,0.92%,-0.90%,0.04%,0.45%,25.53%,http://fund.eastmoney.com/240012.html
1170,5955a58b2c289c31b3b831c4,96.96%,华宝大盘精选混合,5.67%,-2.10%,4.89%,2.71%,34.14%,http://fund.eastmoney.com/240011.html
1171,5955a58d2c289c31b3b831c6,44.49%,华宝行业精选混合,5.21%,-0.99%,6.04%,2.67%,42.47%,http://fund.eastmoney.com/240010.html
1172,5955a58f2c289c31b3b831c8,245.29%,华宝先进成长混合,3.31%,-10.70%,-1.12%,-1.69%,55.31%,http://fund.eastmoney.com/240009.html
1173,5955a5922c289c31b3b831ca,460.26%,华宝收益增长,3.28%,3.96%,-2.03%,-5.99%,41.90%,http://fund.eastmoney.com/240008.html
1174,5955a5942c289c31b3b831cd,0%,华宝现金宝货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/240007.html
1175,5955a5972c289c31b3b831cf,0%,华宝现金宝货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/240006.html
1176,5955a5982c289c31b3b831d1,438.54%,华宝多策略增长,4.62%,10.64%,3.55%,-0.74%,55.46%,http://fund.eastmoney.com/240005.html
1177,5955a59b2c289c31b3b831d3,593.71%,华宝动力组合混合,2.58%,-4.60%,-5.66%,-5.80%,63.04%,http://fund.eastmoney.com/240004.html
1178,5955a59d2c289c31b3b831d5,137.63%,华宝宝康债券,0.94%,2.13%,1.20%,0.95%,19.45%,http://fund.eastmoney.com/240003.html
1179,5955a59f2c289c31b3b831d8,472.27%,华宝宝康灵活配置,3.16%,0.40%,2.57%,1.77%,50.84%,http://fund.eastmoney.com/240002.html
1180,5955a5a12c289c31b3b831da,747.84%,华宝宝康消费品,4.47%,2.74%,6.66%,2.47%,47.23%,http://fund.eastmoney.com/240001.html
1181,5955a5a32c289c31b3b831dc,105.03%,大摩量化配置混合,3.82%,6.34%,2.00%,-2.37%,90.72%,http://fund.eastmoney.com/233015.html
1182,5955a5a52c289c31b3b831de,62.00%,大摩多元收益债券C,0.56%,1.82%,-0.06%,-0.49%,43.36%,http://fund.eastmoney.com/233013.html
1183,5955a5a72c289c31b3b831e1,65.60%,大摩多元收益债券A,0.61%,2.29%,0.12%,-0.42%,45.39%,http://fund.eastmoney.com/233012.html
1184,5955a5a92c289c31b3b831e3,148.06%,大摩主题优选混合,6.30%,13.62%,10.22%,4.47%,129.05%,http://fund.eastmoney.com/233011.html
1185,5955a5ab2c289c31b3b831e5,51.80%,大摩深证300指数增强,6.30%,5.42%,7.28%,3.27%,60.63%,http://fund.eastmoney.com/233010.html
1186,5955a5ad2c289c31b3b831e7,145.48%,大摩多因子策略混合,1.84%,-6.26%,-13.20%,-13.78%,101.47%,http://fund.eastmoney.com/233009.html
1187,5955a5af2c289c31b3b831e9,-7.62%,大摩消费领航,1.70%,-6.27%,-1.38%,-4.30%,0.72%,http://fund.eastmoney.com/233008.html
1188,5955a5b12c289c31b3b831ec,153.52%,大摩卓越成长混合,3.72%,9.91%,4.81%,-1.21%,99.59%,http://fund.eastmoney.com/233007.html
1189,5955a5b42c289c31b3b831ee,101.09%,大摩领先优势混合,6.53%,10.78%,7.92%,3.45%,91.66%,http://fund.eastmoney.com/233006.html
1190,5955a5b52c289c31b3b831f0,71.27%,大摩强收益债券,0.64%,3.06%,1.43%,0.80%,28.52%,http://fund.eastmoney.com/233005.html
1191,5955a5b72c289c31b3b831f2,144.15%,大摩基础行业混合,4.64%,9.68%,5.22%,1.17%,109.06%,http://fund.eastmoney.com/233001.html
1192,5955a5b92c289c31b3b831f4,150.03%,泰达宏利逆向策略混合,4.40%,7.22%,-4.48%,-3.38%,130.02%,http://fund.eastmoney.com/229002.html
1193,5955a5bb2c289c31b3b831f6,92.62%,招商安泰债券B,1.15%,-0.89%,0.41%,0.16%,17.92%,http://fund.eastmoney.com/217203.html
1194,5955a5bd2c289c31b3b831f9,77.90%,招商央视财经50指数A,9.34%,33.66%,22.86%,13.89%,91.70%,http://fund.eastmoney.com/217027.html
1195,5955a5c02c289c31b3b831fb,0%,招商理财7天债券B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/217026.html
1196,5955a5c22c289c31b3b831fd,0%,招商理财7天债券A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/217025.html
1197,5955a5c42c289c31b3b831ff,30.62%,招商安盈保本,2.80%,0.49%,0.39%,1.28%,-0.10%,http://fund.eastmoney.com/217024.html
1198,5955a5c52c289c31b3b83202,45.52%,招商信用增强债券,2.74%,2.61%,1.23%,-0.12%,31.18%,http://fund.eastmoney.com/217023.html
1199,5955a5c82c289c31b3b83204,56.45%,招商产业债券A,1.88%,3.82%,2.04%,1.05%,32.21%,http://fund.eastmoney.com/217022.html
1200,5955a5ca2c289c31b3b83206,107.10%,招商优企灵活配置,6.42%,1.02%,4.60%,-0.14%,82.63%,http://fund.eastmoney.com/217021.html
1201,5955a5cc2c289c31b3b83208,22.96%,招商安达保本混合,18.90%,-0.42%,-0.08%,1.97%,-0.83%,http://fund.eastmoney.com/217020.html
1202,5955a5ce2c289c31b3b8320a,46.60%,招商深证TMT50ETF联接A,8.11%,-0.27%,7.79%,4.64%,36.25%,http://fund.eastmoney.com/217019.html
1203,5955a5d02c289c31b3b8320d,72.30%,招商安瑞进取债券,5.51%,3.36%,2.80%,3.73%,57.93%,http://fund.eastmoney.com/217018.html
1204,5955a5d22c289c31b3b8320f,42.00%,招商上证消费80ETF联接A,5.73%,23.16%,15.45%,7.90%,68.85%,http://fund.eastmoney.com/217017.html
1205,5955a5d52c289c31b3b83211,26.30%,招商深证100指数A,8.97%,20.63%,15.66%,6.94%,70.45%,http://fund.eastmoney.com/217016.html
1206,5955a5d62c289c31b3b83213,1.90%,招商全球资源,0.10%,15.01%,6.37%,2.31%,3.98%,http://fund.eastmoney.com/217015.html
1207,5955a5d82c289c31b3b83215,0%,招商现金增值货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/217014.html
1208,5955a5da2c289c31b3b83218,45.30%,招商中小盘混合,7.79%,4.76%,11.26%,7.63%,41.48%,http://fund.eastmoney.com/217013.html
1209,5955a5dc2c289c31b3b8321a,50.98%,招商行业领先混合A,5.07%,-0.33%,7.95%,5.07%,72.35%,http://fund.eastmoney.com/217012.html
1210,5955a5df2c289c31b3b8321c,80.13%,招商安心债券,1.89%,2.82%,2.03%,1.11%,29.62%,http://fund.eastmoney.com/217011.html
1211,5955a5e02c289c31b3b8321e,122.65%,招商大盘蓝筹混合,2.05%,-2.17%,-0.85%,-4.25%,67.92%,http://fund.eastmoney.com/217010.html
1212,5955a5e22c289c31b3b83220,19.79%,招商核心价值,2.60%,-0.04%,1.38%,-3.21%,35.71%,http://fund.eastmoney.com/217009.html
1213,5955a5e42c289c31b3b83223,121.89%,招商安本增利债券,0.35%,-4.82%,-2.52%,-3.44%,34.19%,http://fund.eastmoney.com/217008.html
1214,5955a5e52c289c31b3b83225,279.42%,招商先锋,4.59%,2.89%,10.46%,5.49%,58.10%,http://fund.eastmoney.com/217005.html
1215,5955a5e72c289c31b3b83227,0%,招商现金增值货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/217004.html
1216,5955a5e92c289c31b3b83229,127.20%,招商安泰债券A,1.18%,-0.50%,0.62%,0.27%,19.34%,http://fund.eastmoney.com/217003.html
1217,5955a5eb2c289c31b3b8322b,260.73%,招商安泰平衡,3.29%,-4.62%,-0.04%,-0.90%,27.30%,http://fund.eastmoney.com/217002.html
1218,5955a5ee2c289c31b3b8322e,489.32%,招商安泰混合,7.74%,0.78%,0.42%,-1.32%,90.98%,http://fund.eastmoney.com/217001.html
1219,5955a5f02c289c31b3b83230,70.49%,宝盈增强债券C,0.86%,-1.45%,0.31%,0.03%,23.90%,http://fund.eastmoney.com/213917.html
1220,5955a5f22c289c31b3b83232,0%,宝盈货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/213909.html
1221,5955a5f42c289c31b3b83234,25.10%,宝盈中证100增强,6.47%,23.98%,16.59%,10.41%,85.33%,http://fund.eastmoney.com/213010.html
1222,5955a5f62c289c31b3b83236,0%,宝盈货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/213009.html
1223,5955a5f82c289c31b3b83239,127.46%,宝盈资源优选混合,4.00%,-19.35%,-14.76%,-9.99%,40.84%,http://fund.eastmoney.com/213008.html
1224,5955a5fa2c289c31b3b8323b,84.02%,宝盈增强收益债券A/B,0.90%,-0.95%,0.54%,0.15%,25.62%,http://fund.eastmoney.com/213007.html
1225,5955a5fd2c289c31b3b8323d,121.18%,宝盈核心优势混合A,3.08%,-9.14%,-5.76%,-7.53%,48.79%,http://fund.eastmoney.com/213006.html
1226,5955a5fe2c289c31b3b8323f,77.17%,宝盈策略增长混合,3.79%,-19.60%,-13.80%,-10.37%,50.33%,http://fund.eastmoney.com/213003.html
1227,5955a6002c289c31b3b83241,150.81%,宝盈泛沿海增长混合,4.25%,-11.59%,-2.83%,-6.48%,40.45%,http://fund.eastmoney.com/213002.html
1228,5955a6012c289c31b3b83244,310.59%,宝盈鸿利收益灵活配置混合,6.30%,-6.29%,3.35%,-1.65%,43.66%,http://fund.eastmoney.com/213001.html
1229,5955a6042c289c31b3b83246,21.70%,金鹰元丰保本,3.20%,1.28%,0.49%,1.08%,2.28%,http://fund.eastmoney.com/210014.html
1230,5955a6072c289c31b3b83248,0%,金鹰货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/210013.html
1231,5955a6082c289c31b3b8324a,0%,金鹰货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/210012.html
1232,5955a60a2c289c31b3b8324c,23.52%,金鹰灵活配置混合C,1.29%,2.43%,0.84%,0.61%,16.57%,http://fund.eastmoney.com/210011.html
1233,5955a60c2c289c31b3b8324f,32.30%,金鹰灵活配置混合A,1.45%,3.85%,1.37%,0.88%,24.04%,http://fund.eastmoney.com/210010.html
1234,5955a60e2c289c31b3b83251,8.70%,金鹰核心资源混合,-1.97%,-45.80%,-26.93%,-22.54%,4.09%,http://fund.eastmoney.com/210009.html
1235,5955a6112c289c31b3b83253,49.11%,金鹰策略配置混合,3.65%,-12.43%,-3.30%,-4.92%,54.77%,http://fund.eastmoney.com/210008.html
1236,5955a6132c289c31b3b83255,53.93%,金鹰技术领先灵活配置混合A,1.73%,-9.18%,-7.59%,-8.79%,66.59%,http://fund.eastmoney.com/210007.html
1237,5955a6162c289c31b3b83258,31.28%,金鹰元禧混合A,0.30%,1.99%,0.93%,1.02%,16.17%,http://fund.eastmoney.com/210006.html
1238,5955a6182c289c31b3b8325a,5.20%,金鹰主题优势混合,5.94%,-11.67%,6.16%,-2.50%,57.72%,http://fund.eastmoney.com/210005.html
1239,5955a61a2c289c31b3b8325c,132.17%,金鹰稳健成长混合,3.21%,5.81%,-10.72%,-11.18%,129.97%,http://fund.eastmoney.com/210004.html
1240,5955a61b2c289c31b3b8325e,45.47%,金鹰行业优势混合,5.24%,-2.05%,8.04%,0.62%,84.75%,http://fund.eastmoney.com/210003.html
1241,5955a61d2c289c31b3b83260,198.40%,金鹰红利价值,1.04%,4.99%,-0.40%,-2.94%,97.18%,http://fund.eastmoney.com/210002.html
1242,5955a61f2c289c31b3b83262,282.30%,金鹰成份优选,1.54%,4.81%,2.01%,-0.68%,61.63%,http://fund.eastmoney.com/210001.html
1243,5955a6212c289c31b3b83265,30.76%,鹏华产业债债券,1.60%,0.11%,0.78%,1.41%,26.63%,http://fund.eastmoney.com/206018.html
1244,5955a6232c289c31b3b83267,34.32%,鹏华纯债债券,1.74%,0.18%,1.32%,1.32%,26.24%,http://fund.eastmoney.com/206015.html
1245,5955a6242c289c31b3b83269,33.86%,鹏华金刚保本混合,1.59%,1.09%,0.59%,1.09%,-0.39%,http://fund.eastmoney.com/206013.html
1246,5955a6262c289c31b3b8326b,31.80%,鹏华价值精选股票,2.89%,-0.08%,-2.23%,-4.15%,44.04%,http://fund.eastmoney.com/206012.html
1247,5955a6282c289c31b3b8326d,47.34%,鹏华美国房地产,1.10%,11.47%,8.15%,2.65%,18.87%,http://fund.eastmoney.com/206011.html
1248,5955a62a2c289c31b3b83270,26.82%,鹏华深证民营联接,7.34%,-0.36%,5.23%,2.79%,37.25%,http://fund.eastmoney.com/206010.html
1249,5955a62c2c289c31b3b83272,133.45%,鹏华新兴产业混合,3.88%,7.69%,6.06%,2.55%,86.76%,http://fund.eastmoney.com/206009.html
1250,5955a62e2c289c31b3b83274,35.99%,鹏华丰盛稳固债券,1.77%,0.15%,0.70%,-0.52%,20.27%,http://fund.eastmoney.com/206008.html
1251,5955a6302c289c31b3b83276,92.00%,鹏华消费优选混合,7.56%,19.33%,25.33%,8.29%,111.92%,http://fund.eastmoney.com/206007.html
1252,5955a6322c289c31b3b83278,0.50%,鹏华环球发现,-0.40%,12.79%,3.82%,0.70%,-1.28%,http://fund.eastmoney.com/206006.html
1253,5955a6352c289c31b3b8327b,41.00%,鹏华上证民企50ETF联接,5.70%,9.64%,6.82%,2.25%,55.12%,http://fund.eastmoney.com/206005.html
1254,5955a6372c289c31b3b8327d,40.74%,鹏华信用增利债券B,1.23%,3.12%,0.92%,0.47%,23.53%,http://fund.eastmoney.com/206004.html
1255,5955a6382c289c31b3b8327f,42.77%,鹏华信用增利债券A,1.26%,3.21%,1.07%,0.52%,23.57%,http://fund.eastmoney.com/206003.html
1256,5955a63a2c289c31b3b83281,17.70%,鹏华精选成长混合,5.09%,-13.52%,-0.76%,-3.45%,34.98%,http://fund.eastmoney.com/206002.html
1257,5955a63c2c289c31b3b83283,487.64%,鹏华弘泰A,1.22%,2.30%,1.48%,1.11%,42.92%,http://fund.eastmoney.com/206001.html
1258,5955a63e2c289c31b3b83286,-17.80%,南方全球精选,0.24%,8.16%,4.98%,1.48%,5.66%,http://fund.eastmoney.com/202801.html
1259,5955a6402c289c31b3b83288,0%,南方收益宝货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/202308.html
1260,5955a6432c289c31b3b8328a,0%,南方收益宝货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/202307.html
1261,5955a6442c289c31b3b8328c,0%,南方理财60天B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/202306.html
1262,5955a6462c289c31b3b8328e,0%,南方理财60天A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/202305.html
1263,5955a6482c289c31b3b83291,0%,南方理财14天B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/202304.html
1264,5955a64b2c289c31b3b83293,0%,南方理财14天A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/202303.html
1265,5955a64d2c289c31b3b83295,0%,南方现金增利货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/202302.html
1266,5955a64f2c289c31b3b83297,0%,南方现金增利货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/202301.html
1267,5955a6522c289c31b3b8329a,48.71%,南方安心,1.10%,1.51%,0.60%,0.90%,0.60%,http://fund.eastmoney.com/202213.html
1268,5955a6532c289c31b3b8329c,49.61%,南方保本,49.50%,5.43%,2.47%,1.63%,9.68%,http://fund.eastmoney.com/202212.html
1269,5955a6562c289c31b3b8329e,36.48%,南方恒元保本,28.51%,1.60%,-0.08%,2.51%,8.40%,http://fund.eastmoney.com/202211.html
1270,5955a6572c289c31b3b832a0,35.47%,南方避险增值,6.42%,2.70%,1.62%,1.43%,3.37%,http://fund.eastmoney.com/202202.html
1271,5955a6592c289c31b3b832a2,20.96%,南方润元C,1.29%,0.09%,-0.08%,0.09%,15.07%,http://fund.eastmoney.com/202110.html
1272,5955a65b2c289c31b3b832a4,23.31%,南方润元A,1.35%,0.42%,0.08%,0.17%,16.41%,http://fund.eastmoney.com/202108.html
1273,5955a65d2c289c31b3b832a7,47.04%,南方广利债券C,2.41%,-3.70%,2.16%,1.27%,29.24%,http://fund.eastmoney.com/202107.html
1274,5955a65e2c289c31b3b832a9,49.51%,南方广利债券A/B,2.44%,-3.34%,2.36%,1.32%,29.69%,http://fund.eastmoney.com/202105.html
1275,5955a6602c289c31b3b832ab,57.55%,南方多利增强债券A,1.77%,0.07%,0.72%,0.28%,21.49%,http://fund.eastmoney.com/202103.html
1276,5955a6622c289c31b3b832ad,76.16%,南方多利增强债券C,1.75%,-0.22%,0.57%,0.21%,20.42%,http://fund.eastmoney.com/202102.html
1277,5955a6652c289c31b3b832af,428.32%,南方宝元债券,3.19%,7.93%,5.39%,2.94%,52.05%,http://fund.eastmoney.com/202101.html
1278,5955a6662c289c31b3b832b2,86.22%,南方高端装备灵活配置混合,7.60%,2.41%,7.60%,1.97%,80.88%,http://fund.eastmoney.com/202027.html
1279,5955a6692c289c31b3b832b4,46.74%,南方上证380联接,4.89%,4.90%,0.60%,-4.60%,60.20%,http://fund.eastmoney.com/202025.html
1280,5955a66b2c289c31b3b832b6,124.20%,南方优选成长,5.46%,14.33%,15.81%,7.43%,111.91%,http://fund.eastmoney.com/202023.html
1281,5955a66d2c289c31b3b832b8,31.27%,南方小康ETF联接A,4.60%,31.44%,10.15%,4.10%,97.02%,http://fund.eastmoney.com/202021.html
1282,5955a66f2c289c31b3b832ba,50.99%,南方策略优化混合,3.79%,5.41%,-6.74%,-7.79%,127.34%,http://fund.eastmoney.com/202019.html
1283,5955a6712c289c31b3b832bd,-13.49%,南方深证成份ETF联接A,6.58%,2.48%,4.42%,0.63%,45.30%,http://fund.eastmoney.com/202017.html
1284,5955a6752c289c31b3b832bf,51.63%,南方开元沪深300ETF联接A,5.69%,20.16%,12.27%,6.58%,72.99%,http://fund.eastmoney.com/202015.html
1285,5955a6752c289c31b3b832c1,288.88%,南方优选价值混合A,5.94%,10.96%,13.72%,2.85%,114.17%,http://fund.eastmoney.com/202011.html
1286,5955a6772c289c31b3b832c3,48.12%,南方盛元红利混合,4.92%,-7.02%,-0.46%,0.81%,67.91%,http://fund.eastmoney.com/202009.html
1287,5955a6792c289c31b3b832c5,-22.20%,南方隆元产业主题混合,5.99%,8.36%,13.08%,4.71%,68.03%,http://fund.eastmoney.com/202007.html
1288,5955a67c2c289c31b3b832c8,100.69%,南方成份精选混合,8.05%,24.57%,16.72%,11.12%,143.33%,http://fund.eastmoney.com/202005.html
1289,5955a67d2c289c31b3b832ca,311.29%,南方绩优成长混合,6.80%,8.95%,16.34%,3.84%,85.29%,http://fund.eastmoney.com/202003.html
